2689^Get Bruce (1999)^Affectionate tribute to Bruce Vilanch, who writes material for celebrities who make public appearances, from Oscar hosts and award recipients to Presidents. We meet his mom and see photos of his childhood; in Chicago, he writes for the Tribune and then heads West. Whoopi Goldberg, Billy Crystal, Robin Williams, and Bette Midler talk with him and to the camera about working with Bruce, and we also watch Bruce help others prepare for Liz Taylor's 60th, Bill Clinton's 50th, and an AIDS awards banquet where the hirsute, rotund Vilanch lets his emotions show.^82 minutes^January 13, 2004^1999^English ^Documentary ^Whoopi Goldberg|Bette Midler|Robin Williams|Nathan Lane|Lily Tomlin|Bruce Vilanch|Raquel Welch|Michael Feinstein|Shirley MacLaine|Florence Henderson|Steven Seagal|Michael Douglas|Paul Reiser|Danny Harris|Jenifer Lewis|Roseanne Barr|Carol Burnett|Jeff Margolis|Salma Hayek|Dora Mendoza|Paul Guerro|Henne Vilanch|Michele Lee|Billy Crystal|George Schlatter|Stephen Pouliot|Susan Futterman|Marc Shaiman|Michael Smith|James Loyce|Don Scotti|Christine Baranski|Tim Curry|Traci Lords|Tom Vergron|David Copperfield|Margaret Cho|Beverly D'Angelo|Ali MacGraw|Lauren Bacall|Merry Clayton|Sigourney Weaver|Whoopi Goldberg|Bette Midler|Robin Williams|Nathan Lane|Lily Tomlin ^Andrew J. Kuehn ,,,,,,,,,,,
2690^Ideal Husband, An (1999)^Sir Robert Chiltern is a successful Government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously.^97 minutes^January 18, 2000^1999^English ^Comedy|Romance ^Cate Blanchett|Minnie Driver|Rupert Everett|Julianne Moore|Jeremy Northam|Peter Vaughan|Cate Blanchett|Minnie Driver|Rupert Everett|Julianne Moore|Jeremy Northam ^Oliver Parker ,,,,,,,,,,,,,,,
2691^Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)^The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.^170 minutes^June 4, 2002^1998^English|Français ^Drama ^Tim Roth|Pruitt Taylor Vince|Mélanie Thierry|Bill Nunn|Gabriele Lavia|Clarence Williams III|Mélanie Thierry|Peter Vaughan|Niall O'Brien|Alberto Vazquez|Luca De Luigi|Femi Elufowoju Jr.|Nigel Fan|Roger Monk|Leonid Zaslavski|Bernard Padden|Tim Roth|Pruitt Taylor Vince|Mélanie Thierry|Bill Nunn|Gabriele Lavia ^Giuseppe Tornatore ,,,,,,,,,,,,,,
2692^Run Lola Run (Lola rennt) (1998)^Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.^81 minutes^December 21, 1999^1998^Deutsch|English|日本�?^Action|Crime ^Franka Potente|Moritz Bleibtreu|Herbert Knaup|Nina Petri|Armin Rohde|Joachim Król|Heino Ferch|Lars Rudolph|Ludger Pistor|Sebastian Schipper|Ute Lubosch|Julia Lindig|Andreas Petri|Klaus Müller|Utz Krause|Volkhart Buff|Monica Bleibtreu|Suzanne von Borsody|Marc Bischoff|Beate Finckh|Hans Paetsch|Peter Pauli|Wolfgang Becker|Franka Potente|Moritz Bleibtreu|Herbert Knaup|Nina Petri|Armin Rohde ^Tom Tykwer ,,,,,,,,,,,,,,,,,,,
2693^Trekkies (1997)^A hilarious look at the universe's most fervent fans.^86 minutes^November 9, 1999^1997^English ^Documentary ^Denise Crosby|Barbara Adams|Majel Barrett|James Doohan|DeForest Kelley|Leonard Nimoy|Michael Dorn|LeVar Burton|William Shatner|George Takei|Wil Wheaton|Brent Spiner|Denise Crosby|Barbara Adams|Majel Barrett|James Doohan|DeForest Kelley ^Roger Nygard ,,,,,,,,,,,,,,,,,,,,,
2694^Big Daddy (1999)^A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father.^93 minutes^November 2, 1999^1999^English|Italiano ^Comedy ^Adam Sandler|Joey Lauren Adams|Kristy Swanson|Cole Sprouse|Jon Stewart|Leslie Mann|Allen Covert|Rob Schneider|Peter Dante|Steve Buscemi|Dylan Sprouse|Josh Mostel|Joseph Bologna|Jonathan Loughran|Tim Herlihy|Edmund Lyndeck|Larkin Malloy|Deborah S. Craig|Jared Sandler|Jackie Sandler|Adam Sandler|Joey Lauren Adams|Kristy Swanson|Cole Sprouse|Jon Stewart ^Dennis Dugan ,,,,,,,,,,,,,,,,,,,,
2696^Dinner Game, The (Dîner de cons, Le) (1998)^Each week, Pierre and his friends organize what is called as 'un dîner de cons'. Everyone brings the dumbest guy he could find as a guest. Pierre thinks his champ -François Pignon- will steal the show.^80 minutes^April 28, 2000^1998^Français ^Comedy ^Thierry Lhermitte|Jacques Villeret|Francis Huster|Daniel Prévost|Alexandra Vandernoot|Catherine Frot|Edgar Givry|Christian Pereira|Benoît Bellal|Jacques Bleu|Philippe Brigaud|Michel Caccia|Pétronille Moss|Thierry Lhermitte|Jacques Villeret|Francis Huster|Daniel Prévost|Alexandra Vandernoot ^Francis Veber ,,,,,,,,,,,,,,,,,,
2697^My Son the Fanatic (1997)^Pakistani taxi-driver Parvez and prostitute Bettina find themselves trapped in the middle when Islamic fundamentalists decide to clean up their local town.^88 minutes^January 25, 2000^1997^English ^Comedy|Drama|Romance ^Om Puri|Rachel Griffiths|Akbar Kurtha|Stellan Skarsgård|Sarah-Jane Potts|Gopi Desai|Harish Patel|Geoffrey Bateman|Moya Brady|Bernard Wrigley|Andy Devine|Rowena King|Bhasker Patel|Dev Sagoo|Badi Uzzaman|Olwen May|Alison Burrows|Om Puri|Rachel Griffiths|Akbar Kurtha|Stellan Skarsgård|Sarah-Jane Potts ^Udayan Prasad ,,,,,,,,,,,,,,,,,,,,,
2699^Arachnophobia (1990)^A large spider from the jungles of South America is accidentally transported in a crate with a dead body to America where it mates with a local spider. Soon after, the residents of a small California town disappear as the result of spider bites from the deadly spider offspring. It's up to a couple of doctors with the help of an insect exterminator to annihilate these eight legged freaks.^103 minutes^June 15, 1999^1990^English|Español ^Comedy|Horror ^Jeff Daniels|Harley Jane Kozak|Garette Ratliff Henson|Marlene Katz|Julian Sands|Brian McNamara|John Goodman|Stuart Pankin|Henry Jones|Frances Bay|Roy Brocksmith|Kathy Kinney|Mary Carver|James Handy|Peter Jason|Jane Marla Robbins|Theo Schwartz|Cori Wellins|Chance Boyer|Brandy Norwood|Nathaniel Spitzley|Mark L. Taylor|Lois de Banzie|Warren Rice|Robert Frank Telfer|Michael Steve Jones|Jay Scorpio|Fiona Walsh|Terese Del Piero|Mai-Lis Kuniholm|Robert 'Bobby Z' Zajonc|Juan Fernández|Jeff Daniels|Harley Jane Kozak|Garette Ratliff Henson|Marlene Katz|Julian Sands ^Frank Marshall ,,,,,,,,,,,,,,,,,,,,
2700^South Park: Bigger, Longer and Uncut (1999)^When the four boys see an R-rated movie featuring Canadians Terrance and Philip, they are pronounced 'corrupted', and their parents pressure the United States to wage war against Canada.^81 minutes^November 23, 1999^1999^English ^Animation|Comedy|Musical ^Trey Parker|Matt Stone|Mary Kay Bergman|Isaac Hayes|George Clooney|Minnie Driver|Brent Spiner|Jesse Brant Howell|Anthony Cross-Thomas|Franchesca Clifford|Anthony Cross-Thomas|Bruce Howell|Deb Adair|Jennifer Howell|Eric Idle|Dave Foley|Nick Rhodes|Mike Judge|Toddy Walters|Trey Parker|Matt Stone|Mary Kay Bergman|Isaac Hayes|George Clooney ^Trey Parker ,,,,,,,,,,,,,,,,,,
2701^Wild Wild West (1999)^Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.^106 minutes^November 30, 1999^1999^English ^Action|Comedy|Sci-Fi|Western ^Will Smith|Kevin Kline|Kenneth Branagh|Salma Hayek|M. Emmet Walsh|Ted Levine|Frederique van der Wal|Musetta Vander|Sofia Eng|Garcelle Beauvais|Bai Ling|Rodney A. Grant|E.J. Callahan|Debra Christofferson|Buck Taylor|James Lashly|Dean Rader Duval|Jerry Wills|Mike H. McGaughy|Christian Aubert|Orestes Matacena|Ian Abercrombie|Ismael 'East' Carlo|Bob Rumnock|Gary Carlos Cervantes|Jerry Potter|Mik Scriba|Michael Sims|Natalie Fabry|Will Smith|Kevin Kline|Kenneth Branagh|Salma Hayek|M. Emmet Walsh ^Barry Sonnenfeld ,,,,,,,,,,,,,,,,,,,,,
2702^Summer of Sam (1999)^Spike Lee's take on the 'Son of Sam' murders in New York City during the summer of 1977 centering on the residents of an Italian-American South Bronx neighborhood who live in fear and distrust of one another.^142 minutes^December 21, 1999^1999^English|Italiano ^Drama ^John Leguizamo|Adrien Brody|Mira Sorvino|Jennifer Esposito|Anthony LaPaglia|Michael Rispoli|Saverio Guerra|Bebe Neuwirth|Patti LuPone|Mike Starr|Roger Guenveur Smith|Ben Gazzara|Arthur J. Nascarella|Michael Imperioli|John Savage|Michael Badalucco|Spike Lee|John Turturro|Al Palagonia|John Leguizamo|Adrien Brody|Mira Sorvino|Jennifer Esposito|Anthony LaPaglia ^Spike Lee ,,,,,,,,,,,,,,,,,,,,,
2704^Lovers on the Bridge, The (Amants du Pont-Neuf, Les) (1991)^Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol and sedatives and Michele, a painter driven to a life on the streets because of a failed relationship and an affliction which is slowly turning her blind.^125 minutes^January 13, 2004^1991^Français ^Drama|Romance ^Juliette Binoche|Denis Lavant|Klaus-Michael Grüber|Edith Scob|Georges Aperghis|Daniel Buain|Marion Stalens|Chrichan Larsson|Paulette Berthonnier|Roger Berthonnier|Michel Vandestien|Georges Castorp|Marc Desclozeaux|Alain Dahan|Pierre Pessemesse|Maître Bitoun|Johnny Aldama|Jean-Louis Airola|Albert Prévost|Marc Maurette|Marie Trintignant|Juliette Binoche|Denis Lavant|Klaus-Michael Grüber|Edith Scob|Georges Aperghis ^Leos Carax ,,,,,,,,,,,,,,
2706^American Pie (1999)^At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all 'score.' by their senior prom.^95 minutes^December 20, 2005^1999^English ^Comedy|Romance ^Jason Biggs|Chris Klein|Thomas Ian Nicholas|Alyson Hannigan|Shannon Elizabeth|Tara Reid|Eddie Kaye Thomas|Seann William Scott|Eugene Levy|Natasha Lyonne|Mena Suvari|Jennifer Coolidge|Chris Owen|Eric Lively|Molly Cheek|John Cho|Justin Isfeld|Eli Marienthal|Tara Subkoff|Lawrence Pressman|Clyde Kusatsu|Christina Milian|Woody Schultz|Eden Riegel|Akuyoe Graham|Veronica Lauren|Monica McSwain|Fletcher Sheridan|Robyn Roth|Jamar Cargo|Sasha Barrese|Linda Gehringer|Jillian Bach|Katie Lansdale|James DeBello|Travis Cody Aimer|Mark Hoppus|Tom DeLonge|Daniel Spink|Clementine Ford|Casey Erklin|Casey Affleck|Hilary Angelo|Jason Biggs|Chris Klein|Thomas Ian Nicholas|Alyson Hannigan|Shannon Elizabeth ^Chris Weitz|Paul Weitz ,,,,,,,,,,,,,,,,,,,
2707^Arlington Road (1999)^Threats from sinister foreign nationals aren't the only thing to fear. Bedraggled college professor Michael Faraday has been vexed (and increasingly paranoid) since his wife's accidental death in a botched FBI operation. But all that takes a backseat when a seemingly all-American couple set up house next door.^117 minutes^October 26, 1999^1999^English ^Thriller ^Jeff Bridges|Tim Robbins|Joan Cusack|Hope Davis|Robert Gossett|Mason Gamble|Spencer Treat Clark|Stanley Anderson|Viviane Vives|Lee Stringer|Darryl Cox|Loyd Catlett|Sid Hillman|Auden Thornton|Mary Ashleigh Green|John Hussey|Jeff Bridges|Tim Robbins|Joan Cusack|Hope Davis|Robert Gossett ^Mark Pellington ,,,,,,,,,,,,,,,,,,,,,
2708^Autumn Tale, An (Conte d'automne) (1998)^Magali (Béatrice Romand), forty-something, is a winemaker and a widow: she loves her work but feels lonely. Her friends Rosine (Alexia Portal) and Isabelle (Marie Rivière) both want secretly to find a husband for Magali.^112 minutes^ ^1998^Français ^Romance ^Marie Rivière|Béatrice Romand|Alain Libolt|Didier Sandre|Alexia Portal ^Éric Rohmer ,,,,,,,,,,,,,,,,,,,
2709^Muppets From Space (1999)^When Gonzo's breakfast cereal tells him that he's the descendant of aliens from another planet, his attempts at extraterrestrial communication get him kidnapped by a secret government agency, prompting the Muppets to spring into action. It's hard to believe Gonzo's story at first, but Kermit and friends soon find themselves on an epic journey into outer space filled with plenty of intergalactic misadventures.^87 minutes^November 29, 2005^1999^English ^Children|Comedy ^Steve Whitmire|Dave Goelz|Bill Barretta|Frank Oz|Jerry Nelson|Jeffrey Tambor|F. Murray Abraham|Rob Schneider|Kathy Griffin|Josh Charles|Ray Liotta|David Arquette|Andie MacDowell|Hulk Hogan|Katie Holmes|Joshua Jackson|Pat Hingle|Gary Owens|Steve Whitmire|Dave Goelz|Bill Barretta|Frank Oz|Jerry Nelson ^Tim Hill ,,,,,,,,,,,,,,,,,,
2710^Blair Witch Project, The (1999)^In October of 1994 three student filmmakers disappeared in the woods near Burkittsville, Maryland, while shooting a documentary. A year later their footage was found.^81 minutes^October 22, 1999^1999^English ^Drama|Horror|Thriller ^Michael C. Williams|Heather Donahue|Joshua Leonard|Bob Griffith|Jim King|Sandra Sánchez|Ed Swanson|Patricia DeCou|Mark Mason|Jackie Hallex|Michael C. Williams|Heather Donahue|Joshua Leonard|Bob Griffith|Jim King ^Daniel Myrick|Eduardo Sánchez ,,,,,,,,,,,,,,,,,,
2712^Eyes Wide Shut (1999)^After Dr. Bill Hartford's wife, Alice, admits to having sexual fantasies about a man she met, Bill becomes obsessed with having a sexual encounter. He discovers an underground sexual group and attends one of their meetings -- and quickly discovers that he is in over his head.^159 minutes^June 12, 2001^1999^English ^Drama|Mystery|Thriller ^Tom Cruise|Nicole Kidman|Madison Eginton|Jackie Sawiris|Sydney Pollack|Leslie Lowe|Peter Benson|Todd Field|Michael Doven|Sky du Mont|Julienne Davis|Marie Richardson|Vinessa Shaw|Leelee Sobieski|Alan Cumming|Rade Serbedzija|Leon Vitali|Tom Cruise|Nicole Kidman|Madison Eginton|Jackie Sawiris|Sydney Pollack ^Stanley Kubrick ,,,,,,,,,,,,,,,,,,
2713^Lake Placid (1999)^When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for 'Crocs', and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!^82 minutes^January 11, 2000^1999^English ^Horror|Thriller ^Bill Pullman|Bridget Fonda|Oliver Platt|Brendan Gleeson|Betty White|David Lewis|Tim Dixon|Natassia Malthe|Mariska Hargitay|Meredith Salenger|Jed Rees|Richard Leacock|Jake T. Roberts|Warren Takeuchi|Ty Olsson|Bill Pullman|Bridget Fonda|Oliver Platt|Brendan Gleeson|Betty White ^Steve Miner ,,,,,,,,,,,,,,,,,,
2714^Wood, The (1999)^In the panicky, uncertain hours before his wedding, a groom with prenuptial jitters and his two best friends reminisce about growing up together in the middle-class African-American neighborhood of Inglewood, California. Flashing back to the twenty-something trio's childhood exploits, the memories capture the mood and nostalgia of the '80s era.^106 minutes^January 18, 2000^1999^English ^Drama ^Omar Epps|Richard T. Jones|Taye Diggs|Malinda Williams|Sean Nelson|Duane Finley|Trent Cameron|De'Aundre Bonds|Tamala Jones|Sanaa Lathan|LisaRaye McCoy|Omar Epps|Richard T. Jones|Taye Diggs|Malinda Williams|Sean Nelson ^Rick Famuyiwa ,,,,,,,,,,,,,,,,
2715^Velocity of Gary, The (1998)^Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.^100 minutes^April 13, 2004^1999^English ^Comedy|Romance ^Vincent D'Onofrio|Salma Hayek|Thomas Jane|Olivia d'Abo ^Dan Ireland ,,,,,,,,,,,,,,,,,,,,
2716^Ghostbusters (a.k.a. Ghost Busters) (1984)^After losing their academic posts at a prestigious university, a team of parapsychologists goes into business as proton-pack-toting 'ghostbusters' who exterminate ghouls, hobgoblins and supernatural pests of all stripes. An ad campaign pays off when a knockout cellist hires the squad to purge her swanky digs of demons that appear to be living in her refrigerator.^107 minutes^June 29, 1999^1984^English ^Action|Comedy|Sci-Fi ^Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis|Annie Potts|William Atherton|Ernie Hudson|David Margulies|Jennifer Runyon|Michael Ensign|Slavitza Jovan|Steven Tash|Alice Drummond|Jordan Charney|Timothy Carhart|John Rothman|Tom McDermott|John Ring|Norman Matlock|Joe Cirillo|Joe Schmieg|Roger Grimsby|Larry King|Joe Franklin|Casey Kasem|Reginald VelJohnson|Rhoda Gemignani|Murray Rubin|Larry Dilg|Danny Stone|Patty Dworkin|Jean Kasem|Lenny Del Genio|Frances E. Nealy|Sam Moses|Christopher Wynkoop|Winston May|Tommy Hollis|Eda Reiss Merin|Ric Mancini|Carol Ann Henry|James Hardie|Frantz Turner|Paul Trafas|Cheryl Birchenfield|Kymberly Herrin|Stanley Grover|Ruth Oliver|Nancy Kelly|Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis ^Ivan Reitman ,,,,,,,,,,,,,,,,,,,
2717^Ghostbusters II (1989)^Five years after they defeated Gozer, the Ghostbusters are out of business. When Dana begins to have ghost problems again, the boys come out of retirement to aid her and hopefully save New York City from a new paranormal threat.^108 minutes^June 29, 1999^1989^English ^Comedy|Fantasy|Sci-Fi ^Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis|Ernie Hudson|Annie Potts|Peter MacNicol|Harris Yulin|David Margulies|Kurt Fuller|Janet Margolin|Wilhelm von Homburg|Mary Ellen Trainor|Chloe Webb|Kevin Dunn|Brian Doyle-Murray|Max von Sydow|Ben Stein|Michael P. Moran|George P. Wilbur|Cheech Marin|Bill Murray|Dan Aykroyd|Sigourney Weaver|Harold Ramis|Rick Moranis ^Ivan Reitman ,,,,,,,,,,,,,,,,,,,
2718^Drop Dead Gorgeous (1999)^In a small Minnesota town, the annual beauty pageant is being covered by a TV crew. Former winner Gladys Leeman wants to make sure her daughter follows in her footsteps; explosions, falling lights, and trailer fires prove that. As the Leemans are the richest family in town, the police are pretty relaxed about it all. Despite everything, main rival (but sweet) Amber Atkins won't give up without a fight.^98 minutes^December 14, 1999^1999^English ^Comedy ^Kirsten Dunst|Ellen Barkin|Denise Richards|Amy Adams|Kirstie Alley|Allison Janney|Brittany Murphy|Sam McMurray|Mindy Sterling|Alexandra Holden|Matt Malloy|Will Sasso|Nora Dunn|Adam West|Seiko Matsuda|Thomas Lennon|Richard Narita|Patti Yasutake|Richard Ooms|Kirsten Dunst|Ellen Barkin|Denise Richards|Amy Adams|Kirstie Alley ^Michael Patrick Jann ,,,,,,,,,,,,,,,,
